2017-04-22 20:32:57,382 [1]INFO  ASP.global_asax - ÏµÍ³Æô¶¯
2017-04-22 20:34:19,936 [11]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:34:19,951 [11]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_4_0_, this_.RoleID as RoleID2_4_0_, this_.MenuID as MenuID3_4_0_ FROM AppRoleMenu this_ WHERE this_.RoleID = @p0 ORDER BY this_.ID desc
2017-04-22 20:34:19,960 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,971 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,986 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:20,001 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:20,011 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:20,023 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:20,035 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:20,044 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:20,056 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:20,068 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:20,076 [11]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:01,971 [13]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:35:01,982 [13]INFO  NHibernate.Loader.Loader - SELECT dept0_.ID as ID1_5_0_, dept0_.Code as Code2_5_0_, dept0_.Name as Name3_5_0_, dept0_.Type as Type4_5_0_, dept0_.AddTime as AddTim5_5_0_, dept0_.Sort as Sort6_5_0_, dept0_.Status as Status7_5_0_, dept0_.Comment as Commen8_5_0_, dept0_.PID as PID9_5_0_, dept0_.AddUserID as AddUs10_5_0_ FROM AppDept dept0_ WHERE dept0_.ID=@p0
2017-04-22 20:35:01,991 [13]INFO  NHibernate.Loader.Loader - SELECT role0_.ID as ID1_9_0_, role0_.Code as Code2_9_0_, role0_.Name as Name3_9_0_, role0_.Sort as Sort4_9_0_, role0_.Status as Status5_9_0_, role0_.Comment as Commen6_9_0_ FROM AppRole role0_ WHERE role0_.ID=@p0
2017-04-22 20:35:02,003 [13]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:35:02,015 [13]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:35:02,027 [13]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_4_0_, this_.RoleID as RoleID2_4_0_, this_.MenuID as MenuID3_4_0_ FROM AppRoleMenu this_ WHERE this_.RoleID = @p0 ORDER BY this_.ID desc
2017-04-22 20:35:02,043 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,058 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,094 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,115 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,132 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,146 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,159 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,173 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,186 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,197 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:35:02,205 [13]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:36:12,787 [14]WARN  NHibernate.Cfg.Configuration - No mapped documents found in assembly: ExtApp.Model, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2017-04-24 20:23:23,309 [11]WARN  NHibernate.Cfg.Configuration - No mapped documents found in assembly: ExtApp.Model, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2017-04-24 20:24:13,470 [10]WARN  NHibernate.Cfg.Configuration - No mapped documents found in assembly: ExtApp.Model, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
2017-04-24 21:28:06,429 [10]WARN  NHibernate.Cfg.Configuration - No mapped documents found in assembly: ExtApp.Model, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
